meter,WMAPE,RMSE,MAE,NRMSE
MT_001,0.45434502782802705,4.529018797871878,1.9212831911270618,1.0710223153233582
MT_002,0.06598983736978838,3.1954385894032558,1.7606580506040626,0.11976571644194105
MT_003,0.09473036710910139,0.43001882961230686,0.1643399176906505,0.24787551415037284
MT_004,0.12028504005784867,20.364138599309758,14.557509036042374,0.16826376140979415
MT_005,0.1387107197453835,9.690329261889431,7.214229033989449,0.18631963861329212
MT_006,0.11806918518730461,30.300033174551157,22.008996494937705,0.16254717605550148
MT_007,0.2918414077796407,3.7533802658812134,1.7114027585817255,0.6400549346051475
MT_008,0.10370809517917842,35.75851169654642,26.047095985935158,0.14237468685544363
MT_009,0.1706002584842186,12.576828377738616,8.671508224179211,0.24743217865735842
MT_010,0.2587734884513186,23.33816853661347,14.17535111098529,0.42604230674780774
MT_011,0.1231402011343117,6.689699750390494,4.875079989025037,0.1689758885281358
MT_012,0.13269080058225144,28.33246668119442,19.45642675308332,0.19322446686166972
MT_013,0.2851669376523073,39.97644509189106,23.427814313919033,0.48659940156291875
MT_014,0.15717112466157634,11.495837290989675,7.175389700454392,0.25180704482669664
MT_015,0.1277453591524573,9.083742952032177,6.091444531668267,0.19049767256735603
MT_016,0.12936297893198548,6.4021107738760445,4.257402495556771,0.19453084880405586
MT_017,0.09886094787180412,6.6307128523559085,4.817700298518351,0.13606461943082243
MT_018,0.1500711468693856,51.42729066408877,36.84916916606633,0.20944169610890914
MT_019,0.15774136690347948,1.736930260876626,1.2764851583601677,0.21464076708786103
MT_020,0.16222614821575856,9.280851332854448,7.144303228539419,0.21074088203278438
MT_021,0.11036805870376011,26.165333029229657,17.51438897559632,0.1648825440497635
MT_022,0.22051420510718223,10.992596144650925,6.352235031481747,0.38160168647546683
MT_023,0.1766644342320133,2.5335775406908088,1.8761257547630024,0.23857304963313544
MT_024,0.1537693082408858,6.755657881862037,4.880802572106934,0.2128364800376633
MT_025,0.1433823286183327,41.90523430460393,30.094177975937654,0.19965556396639672
